Timestamp,Asset,Name,Chain,DEX,Pair Address,Token Address,Price USD,Momentum %,Buy Pressure,Volume USD,Liquidity USD,Horizon
2026-08-20T11:00:00+00:00,HORNS/SOL,bull's horns,solana,pumpswap,GdWcLgzqUd6zhuZdrWXkVAe1z62QSrjobmVC3Jw88vNG,DtK83HpaHULMao5PPRTubJgWFbfxtSsQWbfELRPVpump,0.000104,26.34,0.1343283582089552,4388.37,24953.92,h1
2026-08-20T11:00:00+00:00,MRNA/SOL,Moderna Inc,solana,pumpswap,BPY94CxfMdp5DzW79swwi3YP4Xa8gjq3CsdMDKUsHnsf,6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,0.0001462,39.47,0.1338643371017471,100324.28,33008.39,h1
2026-08-20T11:03:00+00:00,ANSEMBULL/SOL,Ansem the Bull,solana,pumpswap,CbR6d3qmFhttCmKd9LwKdyeZXRPVU2jmtis9Gb2A9KyK,2UKkazisyXfWUyLT4eqCgvEV6KNaxqwkHU49htQppump,0.000269,-0.05,0.970559371933268,227.81,217949.76,h1
2026-08-20T11:03:00+00:00,ALIVE/SOL,ALIVE,solana,pumpswap,8zbTgmduTkA1A1x9rxGpKWRF3FryUycB9CN3dwpoY93V,5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,0.0001429,-24.14,0.3592677345537757,14956.34,29128.93,h1
2026-08-20T11:03:00+00:00,TOESCOIN/SOL,TOES,solana,pumpswap,EE3zk9Fxp9guair2xeReFxf4TsEXeZFFuWETRna2PkcV,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,0.006564,3.99,0.2354000514535631,175789.64,353864.3,h1
2026-08-20T11:03:00+00:00,MEMEFUND/SOL,MemeFund,solana,pumpfun,7ZfVT9tt3boMBKVmKHnYWP56LfrcdVwbK5bfZCYtUTCd,HBpNF11UdtTD8n3MySe8K3v9VQZJmYUkxpo6V8xFpump,4.456e-06,0.67,0.2,36.46,0.0,h1
2026-08-20T11:03:00+00:00,四股/WBNB,4STOCKS,bsc,pancakeswap,0x8c57C72F626bA4D63Bd34DDcAa80384EfbaAABb0,0x800aD6bF6747105e3620D3Cb4BceD15AB9e47777,0.0002487,13.66,0.2754880694143167,43028.62,49082.14,h1
2026-08-20T11:03:00+00:00,NEWBIE/SOL,Newbie,solana,pumpswap,CcfmG8AruateK12bhMo2BHNYQiQ1JiWLyTBzmMwKuZip,4Xg9qDuEP1vMEwqMr2yWo92Yn9a7xZu5BNQBbXVfpump,0.0001675,-16.55,-0.2030075187969924,5244.88,32901.47,h1
2026-08-20T11:03:00+00:00,KEKODYSSEUS/SOL,Kekius Odysseus,solana,pumpswap,FxNzpZQMXyNFzMtVshyHyJJWVRPcqLJBHA5v1uVYnqP1,HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,0.0005271,1.25,0.0213836477987421,13859.7,59808.04,h1
2026-08-20T11:03:00+00:00,BULLPISS/SOL,Bullpiss Coin,solana,pumpswap,HtfsTmxJU6YanzC9cZQv6vVL7TQuoWhkiGr1tTofaDGN,3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,1.694e-06,0.0,0.0,0.0,1839.08,h1
2026-08-20T11:03:00+00:00,BULLCUM/SOL,Bullcum Coin,solana,pumpswap,7c672apFpNeBQNhsH4uSxwh4UsK99jaTLxSeKWD2PLXz,8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,1.737e-06,0.0,0.0,0.0,1825.79,h1
2026-08-20T11:03:00+00:00,SHILL/SOL,Shill Coin,solana,pumpswap,GA5sLR3xKXHf4ViQHQrGrhCLYjkRc8vpMp91LEP8kZxT,7BXYMC2Fr1sExAj7gH71YJNhWzw532AN7WLdmVZnpump,2.384e-06,0.0,0.0,0.0,2309.18,h1
2026-08-20T11:03:00+00:00,BULLTN/SOL,Sir Bullington,solana,pumpswap,DayrERHvoshQQw2DsT5mrKoc3kTT2XxCvFv1wkPaQzrf,9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,2.109e-06,0.0,0.0,0.0,2619.28,h1
2026-08-20T11:03:00+00:00,SolSeason/SOL,SolSeason,solana,pumpswap,DCzNTu1QR9NYDJhNxY9ZsUJYJGKCfuLsUwH48pqFPRp4,APLJwe3Bg9T7dZFSuTouchgptwrL8sxHEC1fU3Fppump,1.839e-06,0.0,0.0,0.0,1966.76,h1
2026-08-20T11:03:00+00:00,hiyoko/SOL,okina hiyoko,solana,pumpswap,DFkQRHobZDYV5NRYt2jo2sXoAPEGUqFFt3PW83NifW1T,3EeUKUyvDPrqWRCb7aimNspn2Em8uTcSpG8L2Hqepump,1.725e-06,0.0,0.0,0.0,1765.78,h1
2026-08-20T11:03:00+00:00,BULLBALLS/SOL,Bullballs Coin,solana,pumpswap,sDHDad1WveSBsYka6ypwZZVPBwnd6GhfTbh3xDnTVJS,897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,0.002263,63.22,0.4575070821529745,308720.25,122752.13,h1
2026-08-20T11:03:00+00:00,DPG/SOL,Dumb Phone Gang,solana,pumpswap,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,LFEJTxJ9yi6ojGDFpjbGfABLbH55Fc3oEK8syJJpump,0.002367,0.44,-0.0319148936170212,18999.22,154082.84,h1
2026-08-20T11:03:00+00:00,HIGHER/SOL,Fuck You Higher,solana,pumpswap,2b85UCz6LCcCaZ3YfqnahdcP113KeEQuQgfcgC98T2tg,CzymhMxfqWxuf4y5xiAdRYXBK7ozMLLum2g6WDGgpump,2.203e-06,1.96,0.0,1.63,2194.7,h1
2026-08-20T11:03:00+00:00,NiuLai/SPCXB,牛来,bsc,pancakeswap,0xC1F569122caF558D40481C64C1AEC280b2c71dA6,0x3CC3c4F12dae4908d140C342EFF50Cf30A56FFFF,0.0008717,-0.7,-0.1612903225806451,956.6,94176.14,h1
2026-08-20T11:03:00+00:00,PIPEDOG/WETH,pipedog,robinhood,uniswap,0xB7f10f74B39291b9290b779978e19A7637C742D6,0x5Cb6F181081301b44905F3ae15419112ecaBd8A6,0.002547,0.26,-0.3703703703703703,38941.93,9904017.12,h1
2026-08-20T11:03:00+00:00,HORNS/SOL,bull's horns,solana,pumpswap,GdWcLgzqUd6zhuZdrWXkVAe1z62QSrjobmVC3Jw88vNG,DtK83HpaHULMao5PPRTubJgWFbfxtSsQWbfELRPVpump,0.0001058,27.32,0.1216216216216216,4828.32,25194.01,h1
2026-08-20T11:03:00+00:00,MRNA/SOL,Moderna Inc,solana,pumpswap,BPY94CxfMdp5DzW79swwi3YP4Xa8gjq3CsdMDKUsHnsf,6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,0.0001462,34.54,0.1348215411779543,103773.4,33035.07,h1
2026-08-20T13:45:00+00:00,MRNA/SOL,Moderna Inc,solana,pumpswap,BPY94CxfMdp5DzW79swwi3YP4Xa8gjq3CsdMDKUsHnsf,6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,4.052e-06,-98.48,0.9107505070993914,351.44,4256.93,h1
2026-08-20T13:45:00+00:00,ALIVE/SOL,ALIVE,solana,pumpswap,8zbTgmduTkA1A1x9rxGpKWRF3FryUycB9CN3dwpoY93V,5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,2.118e-06,-96.77,-0.04,18022.71,2207.86,h1
2026-08-20T13:45:00+00:00,BULLBALLS/SOL,Bullballs Coin,solana,pumpswap,sDHDad1WveSBsYka6ypwZZVPBwnd6GhfTbh3xDnTVJS,897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,0.02054,24.54,0.8521565401339758,510611.05,375198.37,h1
2026-08-20T13:45:00+00:00,PEPECOIN/WETH,Make Memes Great Again,robinhood,uniswap,0x29d2049BB2F92b17A5E75cB6Ee6d6c1ba8A82dCD,0x0b9606FB048A14d8381e9B97d00a78b4F4C66241,0.0002113,-3.29,0.2897196261682243,11258.08,27963.73,h1
2026-08-20T13:45:00+00:00,MEN/SOL, Embrace Masculinity,solana,pumpswap,32t4rKoGC8zjP84YF9cfoTAAqMQhLnBpofgWFJAQZhwP,8yCqoKQBxcSt9n3VCMnHuxw2mXHT4F9mMTjzTCA2pump,6.443e-05,21.15,0.2136752136752136,29279.3,24609.3,h1
2026-08-20T13:45:00+00:00,MADE/ETH,SelfMade by SP3ND,robinhood,uniswap,0xff15af8c07fffcf7c3da982dd75954526401377a8b2c93cc6a0b1e5c253d7c20,0xfe1D984BBF36C0Ed09D55a9E3F4b6F73BA4191CA,0.0001168,74.06,0.2690628149143433,323417.39,47031.21,h1
2026-08-20T13:45:00+00:00,四股/WBNB,4STOCKS,bsc,pancakeswap,0x8c57C72F626bA4D63Bd34DDcAa80384EfbaAABb0,0x800aD6bF6747105e3620D3Cb4BceD15AB9e47777,0.0001314,-31.32,0.0708661417322834,41772.65,35668.98,h1
2026-08-20T13:45:00+00:00,MOONCOIN/WETH,MoonCoin,robinhood,uniswap,0x4C020A30b1EbC8F964BF6902F35aCFE814e47A87,0x82DA7C5D756210ec89d139Defd430549018dC68d,0.01655,58.05,0.7775015537600994,3088844.99,704379.06,h1
2026-08-20T13:45:00+00:00,TOESCOIN/SOL,TOES,solana,pumpswap,EE3zk9Fxp9guair2xeReFxf4TsEXeZFFuWETRna2PkcV,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,0.006478,-0.14,0.2323717948717948,71376.02,350878.6,h1
2026-08-20T13:45:00+00:00,HORNS/SOL,bull's horns,solana,pumpswap,GdWcLgzqUd6zhuZdrWXkVAe1z62QSrjobmVC3Jw88vNG,DtK83HpaHULMao5PPRTubJgWFbfxtSsQWbfELRPVpump,6.831e-05,-7.16,-0.0032154340836012,11229.29,19906.3,h1
2026-08-20T13:45:00+00:00,KEKODYSSEUS/SOL,Kekius Odysseus,solana,pumpswap,FxNzpZQMXyNFzMtVshyHyJJWVRPcqLJBHA5v1uVYnqP1,HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,0.0005823,-5.05,0.0364077669902912,20929.24,62822.23,h1
2026-08-20T13:45:00+00:00,MEMEFUND/SOL,MemeFund,solana,pumpfun,7ZfVT9tt3boMBKVmKHnYWP56LfrcdVwbK5bfZCYtUTCd,HBpNF11UdtTD8n3MySe8K3v9VQZJmYUkxpo6V8xFpump,4.028e-06,5.32,0.25,179.88,0.0,h1
2026-08-20T13:45:00+00:00,hiyoko/SOL,okina hiyoko,solana,pumpswap,DFkQRHobZDYV5NRYt2jo2sXoAPEGUqFFt3PW83NifW1T,3EeUKUyvDPrqWRCb7aimNspn2Em8uTcSpG8L2Hqepump,1.725e-06,0.0,0.0,0.0,1765.78,h1
2026-08-20T13:45:00+00:00,BULLPISS/SOL,Bullpiss Coin,solana,pumpswap,HtfsTmxJU6YanzC9cZQv6vVL7TQuoWhkiGr1tTofaDGN,3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,1.694e-06,0.0,0.0,0.0,1839.08,h1
2026-08-20T13:45:00+00:00,DPG/SOL,Dumb Phone Gang,solana,pumpswap,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,LFEJTxJ9yi6ojGDFpjbGfABLbH55Fc3oEK8syJJpump,0.001798,-7.26,-0.3974261922785768,78040.86,134087.35,h1
2026-08-20T13:45:00+00:00,CHILLBULL/SOL,Chill Bull,solana,pumpswap,7Sr7YhpoPHyiQu1XjLBBXsW9BqSBG4YCzbY25o52z4CJ,cQ1Jye1NiuoC8yvaswdNyfbn7AQn1KdWkAmba65pump,0.0001378,24.08,-0.6193853427895981,67710.21,28721.94,h1
2026-08-20T13:45:00+00:00,ANSEMBULL/SOL,Ansem the Bull,solana,pumpswap,CbR6d3qmFhttCmKd9LwKdyeZXRPVU2jmtis9Gb2A9KyK,2UKkazisyXfWUyLT4eqCgvEV6KNaxqwkHU49htQppump,2.524e-06,-12.64,-1.0,147.64,2991.84,h1
2026-08-20T13:45:00+00:00,SolSeason/SOL,SolSeason,solana,pumpswap,DCzNTu1QR9NYDJhNxY9ZsUJYJGKCfuLsUwH48pqFPRp4,APLJwe3Bg9T7dZFSuTouchgptwrL8sxHEC1fU3Fppump,1.881e-06,-4.9,-1.0,57.46,2006.55,h1
2026-08-20T13:45:00+00:00,BULLCUM/SOL,Bullcum Coin,solana,pumpswap,7c672apFpNeBQNhsH4uSxwh4UsK99jaTLxSeKWD2PLXz,8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,1.705e-06,-1.84,-1.0,0.56,1793.86,h1
2026-08-20T13:45:00+00:00,BULLTN/SOL,Sir Bullington,solana,pumpswap,DayrERHvoshQQw2DsT5mrKoc3kTT2XxCvFv1wkPaQzrf,9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,2.072e-06,0.17,-1.0,0.09,2576.41,h1
2026-08-20T14:13:00+00:00,MADE/ETH,SelfMade by SP3ND,robinhood,uniswap,0xff15af8c07fffcf7c3da982dd75954526401377a8b2c93cc6a0b1e5c253d7c20,0xfe1D984BBF36C0Ed09D55a9E3F4b6F73BA4191CA,8.813e-05,-19.17,0.2108474576271186,357842.14,40533.82,h1
2026-08-20T14:13:00+00:00,BULLBALLS/SOL,Bullballs Coin,solana,pumpswap,sDHDad1WveSBsYka6ypwZZVPBwnd6GhfTbh3xDnTVJS,897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,0.02139,12.59,0.6139822712828232,593874.79,383688.28,h1
2026-08-20T14:13:00+00:00,ALIVE/SOL,ALIVE,solana,pumpswap,8zbTgmduTkA1A1x9rxGpKWRF3FryUycB9CN3dwpoY93V,5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,2.06e-06,-96.86,-0.3388429752066115,12509.92,2155.8,h1
2026-08-20T14:13:00+00:00,PEPECOIN/WETH,Make Memes Great Again,robinhood,uniswap,0x29d2049BB2F92b17A5E75cB6Ee6d6c1ba8A82dCD,0x0b9606FB048A14d8381e9B97d00a78b4F4C66241,0.0001915,-5.96,0.2285714285714285,5552.13,26689.11,h1
2026-08-20T14:13:00+00:00,MEN/SOL, Embrace Masculinity,solana,pumpswap,32t4rKoGC8zjP84YF9cfoTAAqMQhLnBpofgWFJAQZhwP,8yCqoKQBxcSt9n3VCMnHuxw2mXHT4F9mMTjzTCA2pump,8.33e-05,32.14,0.198931909212283,28952.21,28004.91,h1
2026-08-20T14:13:00+00:00,TOESCOIN/SOL,TOES,solana,pumpswap,EE3zk9Fxp9guair2xeReFxf4TsEXeZFFuWETRna2PkcV,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,0.006458,-1.01,0.2052522460262612,1235.83,350467.44,h1
2026-08-20T14:13:00+00:00,HORNS/SOL,bull's horns,solana,pumpswap,GdWcLgzqUd6zhuZdrWXkVAe1z62QSrjobmVC3Jw88vNG,DtK83HpaHULMao5PPRTubJgWFbfxtSsQWbfELRPVpump,5.607e-05,-12.0,-0.057471264367816,8677.18,17901.11,h1
2026-08-20T14:13:00+00:00,KEKODYSSEUS/SOL,Kekius Odysseus,solana,pumpswap,FxNzpZQMXyNFzMtVshyHyJJWVRPcqLJBHA5v1uVYnqP1,HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,0.0005048,-1.23,0.0543615676359039,17195.41,58415.57,h1
2026-08-20T14:13:00+00:00,BULLCUM/SOL,Bullcum Coin,solana,pumpswap,7c672apFpNeBQNhsH4uSxwh4UsK99jaTLxSeKWD2PLXz,8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,1.705e-06,0.0,0.0,0.0,1793.86,h1
2026-08-20T14:13:00+00:00,hiyoko/SOL,okina hiyoko,solana,pumpswap,DFkQRHobZDYV5NRYt2jo2sXoAPEGUqFFt3PW83NifW1T,3EeUKUyvDPrqWRCb7aimNspn2Em8uTcSpG8L2Hqepump,1.725e-06,0.0,0.0,0.0,1765.78,h1
2026-08-20T14:13:00+00:00,BULLTN/SOL,Sir Bullington,solana,pumpswap,DayrERHvoshQQw2DsT5mrKoc3kTT2XxCvFv1wkPaQzrf,9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,2.072e-06,0.0,0.0,0.0,2576.41,h1
2026-08-20T14:13:00+00:00,MRNA/SOL,Moderna Inc,solana,pumpswap,BPY94CxfMdp5DzW79swwi3YP4Xa8gjq3CsdMDKUsHnsf,6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,4.382e-06,9.2,-0.0666666666666666,671.44,4489.54,h1
2026-08-20T14:13:00+00:00,DPG/SOL,Dumb Phone Gang,solana,pumpswap,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,LFEJTxJ9yi6ojGDFpjbGfABLbH55Fc3oEK8syJJpump,0.001716,-2.71,-0.3735317149569303,79896.65,131086.31,h1
2026-08-20T14:13:00+00:00,四股/WBNB,4STOCKS,bsc,pancakeswap,0x8c57C72F626bA4D63Bd34DDcAa80384EfbaAABb0,0x800aD6bF6747105e3620D3Cb4BceD15AB9e47777,0.0001486,40.67,0.125,20207.59,38088.4,h1
2026-08-20T14:13:00+00:00,MOONCOIN/WETH,MoonCoin,robinhood,uniswap,0x4C020A30b1EbC8F964BF6902F35aCFE814e47A87,0x82DA7C5D756210ec89d139Defd430549018dC68d,0.01782,127.0,0.7134328358208956,2480428.11,735696.29,h1
2026-08-20T14:13:00+00:00,MEMEFUND/SOL,MemeFund,solana,pumpfun,7ZfVT9tt3boMBKVmKHnYWP56LfrcdVwbK5bfZCYtUTCd,HBpNF11UdtTD8n3MySe8K3v9VQZJmYUkxpo6V8xFpump,3.915e-06,-3.04,-0.4285714285714285,71.81,0.0,h1
2026-08-20T14:13:00+00:00,CHILLBULL/SOL,Chill Bull,solana,pumpswap,7Sr7YhpoPHyiQu1XjLBBXsW9BqSBG4YCzbY25o52z4CJ,cQ1Jye1NiuoC8yvaswdNyfbn7AQn1KdWkAmba65pump,0.0001656,38.11,-0.5727213114754098,60976.26,31711.0,h1
2026-08-20T14:13:00+00:00,SolSeason/SOL,SolSeason,solana,pumpswap,DCzNTu1QR9NYDJhNxY9ZsUJYJGKCfuLsUwH48pqFPRp4,APLJwe3Bg9T7dZFSuTouchgptwrL8sxHEC1fU3Fppump,1.881e-06,-4.9,-1.0,57.46,2006.55,h1
2026-08-20T14:13:00+00:00,ANSEMBULL/SOL,Ansem the Bull,solana,pumpswap,CbR6d3qmFhttCmKd9LwKdyeZXRPVU2jmtis9Gb2A9KyK,2UKkazisyXfWUyLT4eqCgvEV6KNaxqwkHU49htQppump,2.463e-06,-2.4,-1.0,18.67,2932.05,h1
2026-08-20T14:13:00+00:00,BULLPISS/SOL,Bullpiss Coin,solana,pumpswap,HtfsTmxJU6YanzC9cZQv6vVL7TQuoWhkiGr1tTofaDGN,3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,1.705e-06,0.67,-1.0,0.04,1851.47,h1
2026-08-20T14:15:00+00:00,MADE/ETH,SelfMade by SP3ND,robinhood,uniswap,0xff15af8c07fffcf7c3da982dd75954526401377a8b2c93cc6a0b1e5c253d7c20,0xfe1D984BBF36C0Ed09D55a9E3F4b6F73BA4191CA,9.682e-05,-15.7,0.2053663570691434,353991.59,42753.58,h1
2026-08-20T14:15:00+00:00,BULLBALLS/SOL,Bullballs Coin,solana,pumpswap,sDHDad1WveSBsYka6ypwZZVPBwnd6GhfTbh3xDnTVJS,897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,0.02142,14.49,0.5862296162082029,614285.7,383688.33,h1
2026-08-20T14:15:00+00:00,ALIVE/SOL,ALIVE,solana,pumpswap,8zbTgmduTkA1A1x9rxGpKWRF3FryUycB9CN3dwpoY93V,5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,2.062e-06,-96.83,-0.4193548387096774,11468.58,2158.87,h1
2026-08-20T14:15:00+00:00,MEN/SOL, Embrace Masculinity,solana,pumpswap,32t4rKoGC8zjP84YF9cfoTAAqMQhLnBpofgWFJAQZhwP,8yCqoKQBxcSt9n3VCMnHuxw2mXHT4F9mMTjzTCA2pump,7.022e-05,18.78,0.1893333333333333,29574.23,25684.57,h1
2026-08-20T14:15:00+00:00,PEPECOIN/WETH,Make Memes Great Again,robinhood,uniswap,0x29d2049BB2F92b17A5E75cB6Ee6d6c1ba8A82dCD,0x0b9606FB048A14d8381e9B97d00a78b4F4C66241,0.0001911,0.96,0.2063492063492063,4733.11,26660.75,h1
2026-08-20T14:15:00+00:00,TOESCOIN/SOL,TOES,solana,pumpswap,EE3zk9Fxp9guair2xeReFxf4TsEXeZFFuWETRna2PkcV,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,0.006443,-1.95,0.2044506258692628,1230.24,349681.96,h1
2026-08-20T14:15:00+00:00,MOONCOIN/WETH,MoonCoin,robinhood,uniswap,0x4C020A30b1EbC8F964BF6902F35aCFE814e47A87,0x82DA7C5D756210ec89d139Defd430549018dC68d,0.01759,67.71,0.6945736434108527,2395772.72,731043.5,h1
2026-08-20T14:15:00+00:00,HORNS/SOL,bull's horns,solana,pumpswap,GdWcLgzqUd6zhuZdrWXkVAe1z62QSrjobmVC3Jw88vNG,DtK83HpaHULMao5PPRTubJgWFbfxtSsQWbfELRPVpump,5.614e-05,-12.01,-0.053030303030303,8682.06,17907.57,h1
2026-08-20T14:15:00+00:00,KEKODYSSEUS/SOL,Kekius Odysseus,solana,pumpswap,FxNzpZQMXyNFzMtVshyHyJJWVRPcqLJBHA5v1uVYnqP1,HiY4qx8j5QuVh5UFnKyFq1DvzzDNgFkgyyhEeDXhpump,0.0005129,2.5,0.1014851485148514,16748.86,58841.55,h1
2026-08-20T14:15:00+00:00,四股/WBNB,4STOCKS,bsc,pancakeswap,0x8c57C72F626bA4D63Bd34DDcAa80384EfbaAABb0,0x800aD6bF6747105e3620D3Cb4BceD15AB9e47777,0.0001596,11.64,0.1307692307692307,17730.75,39459.4,h1
2026-08-20T14:15:00+00:00,BULLCUM/SOL,Bullcum Coin,solana,pumpswap,7c672apFpNeBQNhsH4uSxwh4UsK99jaTLxSeKWD2PLXz,8WB6TuGytm5Q7YfSfD1LPzeQYV2LnTqgC5ASxnJZpump,1.705e-06,0.0,0.0,0.0,1793.86,h1
2026-08-20T14:15:00+00:00,BULLTN/SOL,Sir Bullington,solana,pumpswap,DayrERHvoshQQw2DsT5mrKoc3kTT2XxCvFv1wkPaQzrf,9KbvJ3RitJ8rFDAM6rEVKKJV8Y4sKsawnYJR4QKHpump,2.072e-06,0.0,0.0,0.0,2576.41,h1
2026-08-20T14:15:00+00:00,HIGHER/SOL,Fuck You Higher,solana,pumpswap,2b85UCz6LCcCaZ3YfqnahdcP113KeEQuQgfcgC98T2tg,CzymhMxfqWxuf4y5xiAdRYXBK7ozMLLum2g6WDGgpump,2.185e-06,0.0,0.0,0.0,2177.28,h1
2026-08-20T14:15:00+00:00,hiyoko/SOL,okina hiyoko,solana,pumpswap,DFkQRHobZDYV5NRYt2jo2sXoAPEGUqFFt3PW83NifW1T,3EeUKUyvDPrqWRCb7aimNspn2Em8uTcSpG8L2Hqepump,1.725e-06,0.0,0.0,0.0,1765.78,h1
2026-08-20T14:15:00+00:00,SolSeason/SOL,SolSeason,solana,pumpswap,DCzNTu1QR9NYDJhNxY9ZsUJYJGKCfuLsUwH48pqFPRp4,APLJwe3Bg9T7dZFSuTouchgptwrL8sxHEC1fU3Fppump,1.881e-06,0.0,0.0,0.0,2006.55,h1
2026-08-20T14:15:00+00:00,MRNA/SOL,Moderna Inc,solana,pumpswap,BPY94CxfMdp5DzW79swwi3YP4Xa8gjq3CsdMDKUsHnsf,6TpjRqHB5BBZH6gtKdqiHDD8u7noVqS85LhtwxySpump,4.476e-06,10.03,-0.0625,675.15,4554.61,h1
2026-08-20T14:15:00+00:00,DPG/SOL,Dumb Phone Gang,solana,pumpswap,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,LFEJTxJ9yi6ojGDFpjbGfABLbH55Fc3oEK8syJJpump,0.001755,-5.24,-0.3699921445404556,78993.57,132516.91,h1
2026-08-20T14:15:00+00:00,MEMEFUND/SOL,MemeFund,solana,pumpfun,7ZfVT9tt3boMBKVmKHnYWP56LfrcdVwbK5bfZCYtUTCd,HBpNF11UdtTD8n3MySe8K3v9VQZJmYUkxpo6V8xFpump,3.918e-06,-2.96,-0.5,72.86,0.0,h1
2026-08-20T14:15:00+00:00,CHILLBULL/SOL,Chill Bull,solana,pumpswap,7Sr7YhpoPHyiQu1XjLBBXsW9BqSBG4YCzbY25o52z4CJ,cQ1Jye1NiuoC8yvaswdNyfbn7AQn1KdWkAmba65pump,0.0001637,43.27,-0.559983395599834,59091.3,31494.26,h1
2026-08-20T14:15:00+00:00,BULLPISS/SOL,Bullpiss Coin,solana,pumpswap,HtfsTmxJU6YanzC9cZQv6vVL7TQuoWhkiGr1tTofaDGN,3uQw7mq6aZWFsVRSY1yn31QKKu6wzX6n7JeWsXnQpump,1.705e-06,0.67,-1.0,0.04,1851.47,h1
2026-08-20T14:16:00+00:00,MADE/ETH,SelfMade by SP3ND,robinhood,uniswap,0xff15af8c07fffcf7c3da982dd75954526401377a8b2c93cc6a0b1e5c253d7c20,0xfe1D984BBF36C0Ed09D55a9E3F4b6F73BA4191CA,9.682e-05,-15.7,0.2053663570691434,353991.59,42753.58,h1
2026-08-20T14:16:00+00:00,BULLBALLS/SOL,Bullballs Coin,solana,pumpswap,sDHDad1WveSBsYka6ypwZZVPBwnd6GhfTbh3xDnTVJS,897wEhKQtCKXuxxoDA8BH9LWnSpdTKLVzqh1J8xFpump,0.02142,14.49,0.5862296162082029,614285.7,383688.33,h1
2026-08-20T14:16:00+00:00,ALIVE/SOL,ALIVE,solana,pumpswap,8zbTgmduTkA1A1x9rxGpKWRF3FryUycB9CN3dwpoY93V,5rJthJB5JZwDvk57je7kod1wkQ7oQgoski9XH2PXpump,2.062e-06,-96.83,-0.4193548387096774,11468.58,2158.87,h1
2026-08-20T14:16:00+00:00,MEN/SOL, Embrace Masculinity,solana,pumpswap,32t4rKoGC8zjP84YF9cfoTAAqMQhLnBpofgWFJAQZhwP,8yCqoKQBxcSt9n3VCMnHuxw2mXHT4F9mMTjzTCA2pump,7.022e-05,18.78,0.1893333333333333,29574.23,25684.57,h1
2026-08-20T14:16:00+00:00,PEPECOIN/WETH,Make Memes Great Again,robinhood,uniswap,0x29d2049BB2F92b17A5E75cB6Ee6d6c1ba8A82dCD,0x0b9606FB048A14d8381e9B97d00a78b4F4C66241,0.0001911,0.96,0.2063492063492063,4733.11,26660.75,h1
2026-08-20T14:16:00+00:00,TOESCOIN/SOL,TOES,solana,pumpswap,EE3zk9Fxp9guair2xeReFxf4TsEXeZFFuWETRna2PkcV,6ehEcTMCc85aNF4x9CWx8HuvWGhxQtvKdhKVf2HDpump,0.006443,-1.95,0.2044506258692628,1230.24,349681.96,h1
2026-08-20T14:16:00+00:00,MOONCOIN/WETH,MoonCoin,robinhood,uniswap,0x4C020A30b1EbC8F964BF6902F35aCFE814e47A87,0x82DA7C5D756210ec89d139Defd430549018dC68d,0.01759,67.71,0.6945736434108527,2395772.72,731043.5,h1
